date,team1,team2,winner,t1_bat_total_runs,t1_bat_wickets_lost,t1_bat_pp_rr,t1_bat_death_rr,t1_bat_boundaries,t1_bat_dot_pct,t1_bowl_runs_conceded,t1_bowl_wickets_taken,t1_bowl_pp_wkts,t1_bowl_death_econ,t1_bowl_dot_pct,t2_bat_total_runs,t2_bat_wickets_lost,t2_bat_pp_rr,t2_bat_death_rr,t2_bat_boundaries,t2_bat_dot_pct,t2_bowl_runs_conceded,t2_bowl_wickets_taken,t2_bowl_pp_wkts,t2_bowl_death_econ,t2_bowl_dot_pct
2018-05-02,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,196,6,10.333,11.077,29,0.35,146,5,0,0.0,0.25,146,5,13.167,0.0,21,0.25,196,6,1,11.077,0.35
2018-05-03,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,177,5,9.5,11.2,24,0.325,180,4,2,14.625,0.387,180,4,9.333,14.625,27,0.387,177,5,1,11.2,0.325
2018-05-04,Kings XI Punjab,Mumbai Indians,Mumbai Indians,174,6,8.167,10.2,21,0.342,176,4,1,14.5,0.351,176,4,6.5,14.5,24,0.351,174,6,0,10.2,0.342
2018-05-05,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,163,5,10.0,7.6,17,0.275,164,3,0,10.138,0.277,164,3,10.167,10.138,16,0.277,163,5,1,7.6,0.275
2018-05-05,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,128,4,7.0,13.0,16,0.491,127,9,1,7.6,0.425,127,9,7.833,7.6,14,0.425,128,4,1,13.0,0.491
2018-05-06,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,168,6,7.833,9.2,26,0.425,181,4,0,9.8,0.342,181,4,9.333,9.8,25,0.342,168,6,2,9.2,0.425
2018-05-06,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,155,4,5.667,14.455,19,0.375,152,9,2,8.4,0.275,152,9,7.5,8.4,17,0.275,155,4,2,14.455,0.375
2018-05-07,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,141,6,9.167,7.8,16,0.358,146,10,2,8.2,0.35,146,10,6.333,8.2,17,0.35,141,6,1,7.8,0.358
2018-05-08,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,143,7,5.5,10.2,15,0.35,158,8,1,7.6,0.3,158,8,10.5,7.6,17,0.3,143,7,3,10.2,0.35
2018-05-09,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,108,10,7.833,4.105,16,0.541,210,6,1,13.0,0.342,210,6,7.833,13.0,30,0.342,108,10,2,4.105,0.541
2018-05-10,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,187,5,6.333,15.2,28,0.333,191,1,1,10.174,0.204,191,1,8.5,10.174,26,0.204,187,5,2,15.2,0.333
2018-05-11,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,176,4,9.167,9.8,18,0.25,177,6,2,11.379,0.361,177,6,9.5,11.379,24,0.361,176,4,1,9.8,0.25
2018-05-12,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,214,8,9.667,12.8,28,0.267,245,6,1,15.2,0.258,245,6,9.833,15.2,39,0.258,214,8,2,12.8,0.267
2018-05-12,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,181,4,7.333,12.2,23,0.325,187,5,2,10.0,0.316,187,5,9.667,10.0,24,0.316,181,4,2,12.2,0.325
2018-05-13,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,180,2,8.833,9.25,24,0.298,179,4,1,9.8,0.317,179,4,4.833,9.8,23,0.317,180,2,0,9.25,0.298
2018-05-13,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,168,6,8.5,9.0,22,0.383,171,3,1,13.0,0.315,171,3,8.5,13.0,23,0.315,168,6,0,9.0,0.383
2018-05-14,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,88,10,7.833,6.0,10,0.516,92,0,0,0.0,0.204,92,0,11.0,0.0,15,0.204,88,10,3,6.0,0.516
2018-05-15,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,145,4,8.5,9.667,21,0.389,142,10,1,6.0,0.412,142,10,11.333,6.0,20,0.412,145,4,2,9.667,0.389
2018-05-16,Kings XI Punjab,Mumbai Indians,Mumbai Indians,183,5,9.5,11.2,22,0.225,186,8,3,7.0,0.317,186,8,10.0,7.0,23,0.317,183,5,1,11.2,0.225
2018-05-17,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,218,6,7.333,13.8,32,0.275,204,3,1,10.4,0.283,204,3,9.333,10.4,28,0.283,218,6,2,13.8,0.275
2018-05-18,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,128,6,7.333,6.8,13,0.425,162,5,1,12.0,0.392,162,5,6.5,12.0,19,0.392,128,6,0,6.8,0.425
2018-05-19,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,164,5,7.5,10.2,17,0.308,134,10,1,6.0,0.388,134,10,9.167,6.0,17,0.388,164,5,1,10.2,0.308
2018-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,173,5,11.0,8.786,22,0.331,172,9,0,6.2,0.333,172,9,10.0,6.2,20,0.333,173,5,1,8.786,0.331
2018-05-20,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,174,4,7.667,10.8,20,0.283,163,10,1,9.111,0.41,163,10,9.5,9.111,19,0.41,174,4,2,10.8,0.283
2018-05-20,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,159,5,5.5,13.68,18,0.365,153,10,3,10.929,0.381,153,10,4.833,10.929,17,0.381,159,5,3,13.68,0.365
2018-05-22,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,140,8,5.5,11.52,18,0.417,139,7,3,10.2,0.45,139,7,7.833,10.2,16,0.45,140,8,3,11.52,0.417
2018-05-23,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,169,7,7.667,11.0,21,0.383,144,4,1,6.6,0.375,144,4,8.5,6.6,16,0.375,169,7,3,11.0,0.383
2018-05-25,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,160,9,11.167,8.4,22,0.375,174,7,0,12.2,0.317,174,7,7.5,12.2,23,0.317,160,9,1,8.4,0.375
2018-05-27,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,181,2,5.833,10.0,26,0.333,178,6,1,10.4,0.317,178,6,7.0,10.4,22,0.317,181,2,1,10.0,0.333
2019-03-23,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,71,3,2.667,3.0,7,0.632,70,10,2,1.846,0.553,70,10,5.5,1.846,4,0.553,71,3,1,3.0,0.632
2019-03-24,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,183,4,7.833,14.786,26,0.356,181,3,0,9.4,0.25,181,3,9.0,9.4,21,0.25,183,4,1,14.786,0.356
2019-03-24,Delhi Capitals,Mumbai Indians,Delhi Capitals,213,6,7.5,16.4,33,0.308,176,9,3,9.692,0.362,176,9,7.667,9.692,26,0.362,213,6,2,16.4,0.308
2019-03-25,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,184,4,5.333,11.8,24,0.358,170,9,0,7.0,0.333,170,9,10.667,7.0,21,0.333,184,4,1,11.8,0.358
2019-03-26,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,150,4,9.667,6.429,19,0.39,147,6,1,5.8,0.367,147,6,7.167,5.8,18,0.367,150,4,1,6.429,0.39
2019-03-27,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,190,4,8.5,11.4,26,0.342,218,4,2,14.2,0.333,218,4,8.833,14.2,31,0.333,190,4,2,11.4,0.342
2019-03-28,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,187,8,8.667,9.6,26,0.35,181,5,1,10.8,0.3,181,5,10.0,10.8,24,0.3,187,8,0,9.6,0.35
2019-03-29,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,198,2,5.833,15.2,25,0.258,201,5,0,9.0,0.246,201,5,11.5,9.0,27,0.246,198,2,1,15.2,0.258
2019-03-30,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,177,2,6.333,10.091,22,0.295,176,7,1,9.0,0.283,176,7,10.333,9.0,23,0.283,177,2,0,10.091,0.295
2019-03-31,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,175,5,4.833,15.2,22,0.375,167,8,3,11.2,0.325,167,8,7.5,11.2,18,0.325,175,5,3,15.2,0.375
2019-03-31,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,113,10,5.0,5.586,13,0.521,231,2,0,13.4,0.2,231,2,9.833,13.4,30,0.2,113,10,3,5.586,0.521
2019-04-01,Delhi Capitals,Kings XI Punjab,Kings XI Punjab,152,10,8.167,5.538,20,0.388,166,9,2,7.4,0.35,166,9,9.0,7.4,22,0.35,152,10,1,5.538,0.388
2019-04-02,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,164,3,9.167,8.897,20,0.353,158,4,0,10.2,0.35,158,4,8.0,10.2,21,0.35,164,3,0,8.897,0.353
2019-04-03,Chennai Super Kings,Mumbai Indians,Mumbai Indians,133,8,5.667,7.8,17,0.508,170,5,1,15.4,0.375,170,5,6.667,15.4,23,0.375,133,8,3,7.8,0.508
2019-04-04,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,129,8,6.0,8.8,13,0.392,131,5,0,8.0,0.414,131,5,10.333,8.0,16,0.414,129,8,2,8.8,0.392
2019-04-05,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,206,5,9.833,17.28,27,0.348,205,3,0,12.6,0.258,205,3,8.833,12.6,27,0.258,206,5,1,17.28,0.348
2019-04-06,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,160,3,9.0,10.4,18,0.308,138,5,2,6.6,0.325,138,5,7.667,6.6,12,0.325,160,3,0,10.4,0.308
2019-04-06,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,136,7,5.0,12.2,15,0.475,96,10,2,4.5,0.472,96,10,6.5,4.5,9,0.472,136,7,2,12.2,0.475
2019-04-07,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,152,6,8.833,7.565,21,0.425,149,8,2,8.2,0.342,149,8,6.667,8.2,15,0.342,152,6,1,7.565,0.425
2019-04-07,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,140,2,10.833,0.0,21,0.386,139,3,1,7.2,0.375,139,3,4.667,7.2,15,0.375,140,2,0,0.0,0.386
2019-04-08,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,151,4,6.333,8.276,16,0.328,150,4,1,11.6,0.342,150,4,4.5,11.6,14,0.342,151,4,1,8.276,0.328
2019-04-09,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,111,3,6.667,11.143,11,0.452,108,9,4,6.6,0.617,108,9,4.833,6.6,14,0.617,111,3,2,11.143,0.452
2019-04-10,Kings XI Punjab,Mumbai Indians,Mumbai Indians,197,4,8.333,13.2,26,0.342,198,7,1,12.6,0.367,198,7,8.333,12.6,26,0.367,197,4,0,13.2,0.342
2019-04-11,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,155,6,4.0,10.8,13,0.342,151,7,3,9.6,0.342,151,7,9.0,9.6,18,0.342,155,6,4,10.8,0.342
2019-04-12,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,180,3,9.5,10.957,24,0.265,178,7,1,11.2,0.35,178,7,6.833,11.2,24,0.35,180,3,2,10.957,0.265
2019-04-13,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,173,4,10.0,10.2,23,0.358,174,2,1,11.077,0.241,174,2,10.5,11.077,23,0.241,173,4,0,10.2,0.358
2019-04-13,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,187,5,9.5,12.2,23,0.283,188,6,0,6.667,0.342,188,6,9.833,6.667,28,0.342,187,5,0,12.2,0.283
2019-04-14,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,162,5,7.333,9.0,24,0.364,161,8,1,5.6,0.383,161,8,8.167,5.6,20,0.383,162,5,2,9.0,0.364
2019-04-14,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,155,7,8.5,6.8,18,0.342,116,10,0,4.174,0.416,116,10,6.667,4.174,10,0.416,155,7,2,6.8,0.342
2019-04-15,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,172,5,11.167,11.25,25,0.421,171,7,1,10.4,0.342,171,7,7.5,10.4,22,0.342,172,5,0,11.25,0.421
2019-04-16,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,182,6,6.5,9.2,20,0.317,170,7,1,9.6,0.267,170,7,9.0,9.6,15,0.267,182,6,1,9.2,0.317
2019-04-17,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,132,5,6.833,6.0,14,0.4,137,4,1,11.455,0.337,137,4,11.333,11.455,17,0.337,132,5,0,6.0,0.4
2019-04-18,Delhi Capitals,Mumbai Indians,Mumbai Indians,128,9,8.0,8.4,12,0.442,168,5,0,12.8,0.267,168,5,9.5,12.8,20,0.267,128,9,0,8.4,0.442
2019-04-19,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,203,5,6.167,16.4,31,0.483,213,4,1,18.2,0.275,213,4,7.0,18.2,30,0.275,203,5,3,16.4,0.483
2019-04-20,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,161,5,7.667,9.8,17,0.35,162,5,1,8.16,0.313,162,5,10.0,8.16,22,0.313,161,5,1,9.8,0.35
2019-04-20,Delhi Capitals,Kings XI Punjab,Delhi Capitals,166,5,10.0,8.143,21,0.305,163,7,2,9.0,0.35,163,7,8.333,9.0,21,0.35,166,5,1,8.143,0.305
2019-04-21,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,159,8,10.167,8.6,19,0.367,161,1,0,0.0,0.211,161,1,12.0,0.0,19,0.211,159,8,2,8.6,0.367
2019-04-21,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,160,8,5.333,13.6,18,0.383,161,7,1,8.6,0.367,161,7,8.167,8.6,20,0.367,160,8,4,13.6,0.383
2019-04-22,Delhi Capitals,Rajasthan Royals,Delhi Capitals,193,4,9.833,11.769,27,0.267,191,6,1,8.2,0.283,191,6,8.667,8.2,26,0.283,193,4,0,11.769,0.267
2019-04-23,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,176,4,8.167,8.483,24,0.345,175,3,1,8.2,0.275,175,3,9.0,8.2,18,0.275,176,4,1,8.483,0.345
2019-04-24,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,185,7,11.333,8.4,28,0.375,202,4,1,16.0,0.292,202,4,11.667,16.0,27,0.292,185,7,1,8.4,0.375
2019-04-25,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,175,6,5.333,15.0,25,0.425,177,7,1,12.692,0.388,177,7,9.167,12.692,26,0.388,175,6,2,15.0,0.425
2019-04-26,Chennai Super Kings,Mumbai Indians,Mumbai Indians,109,10,6.667,7.875,10,0.443,155,4,1,10.0,0.392,155,4,7.5,10.0,19,0.392,109,10,3,7.875,0.443
2019-04-27,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,161,3,10.0,6.96,20,0.365,160,8,1,7.8,0.242,160,8,8.5,7.8,13,0.242,161,3,0,6.96,0.365
2019-04-28,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,187,5,9.833,12.0,26,0.308,171,7,1,9.0,0.283,171,7,10.667,9.0,20,0.283,187,5,1,12.0,0.308
2019-04-28,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,232,2,8.333,15.0,36,0.3,198,7,2,11.6,0.342,198,7,6.833,11.6,28,0.342,232,2,0,15.0,0.3
2019-04-29,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,167,8,7.333,8.8,20,0.4,212,6,0,10.6,0.183,212,6,12.833,10.6,22,0.183,167,8,1,8.8,0.4
2019-05-01,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,179,4,4.5,15.4,25,0.358,99,10,2,5.25,0.439,99,10,9.833,5.25,11,0.439,179,4,1,15.4,0.358
2019-05-03,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,183,6,6.833,11.6,23,0.3,185,3,1,11.333,0.278,185,3,10.333,11.333,25,0.278,183,6,2,11.6,0.3
2019-05-04,Delhi Capitals,Rajasthan Royals,Delhi Capitals,121,5,7.667,18.0,13,0.392,115,9,4,9.0,0.467,115,9,5.0,9.0,11,0.467,121,5,2,18.0,0.392
2019-05-04,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,178,6,8.167,11.077,24,0.293,175,7,1,10.6,0.358,175,7,8.667,10.6,23,0.358,178,6,3,11.077,0.293
2019-05-05,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,170,5,7.0,9.2,22,0.283,173,4,0,7.333,0.38,173,4,11.333,7.333,24,0.38,170,5,1,9.2,0.283
2019-05-05,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,133,7,8.167,6.8,13,0.483,134,1,0,11.143,0.381,134,1,7.667,11.143,19,0.381,133,7,0,6.8,0.483
2019-05-07,Chennai Super Kings,Mumbai Indians,Mumbai Indians,131,4,5.333,8.0,14,0.408,132,4,2,6.857,0.414,132,4,7.333,6.857,16,0.414,131,4,3,8.0,0.408
2019-05-08,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,165,8,9.167,11.172,23,0.429,162,8,1,11.6,0.367,162,8,9.0,11.6,19,0.367,165,8,0,11.172,0.429
2019-05-10,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,151,4,7.0,8.0,19,0.377,147,9,2,10.8,0.375,147,9,6.833,10.8,17,0.375,151,4,0,8.0,0.377
2019-05-12,Chennai Super Kings,Mumbai Indians,Mumbai Indians,148,7,8.833,12.0,17,0.458,149,8,2,9.4,0.425,149,8,7.5,9.4,18,0.425,148,7,1,12.0,0.458
2020-09-19,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,166,5,6.167,11.538,21,0.31,162,9,2,7.2,0.325,162,9,8.5,7.2,19,0.325,166,5,2,11.538,0.31
2020-09-21,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,163,5,8.833,9.4,17,0.283,153,10,1,6.857,0.381,153,10,8.0,6.857,17,0.381,163,5,0,9.4,0.283
2020-09-22,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,200,6,8.833,13.8,25,0.283,216,7,1,12.4,0.275,216,7,9.0,12.4,26,0.275,200,6,0,13.8,0.283
2020-09-23,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,146,9,5.5,9.2,20,0.467,195,5,1,9.6,0.283,195,5,9.833,9.6,22,0.283,146,9,2,9.2,0.467
2020-09-24,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,206,3,8.333,16.0,28,0.258,109,10,3,7.0,0.5,109,10,6.667,7.0,13,0.5,206,3,0,16.0,0.258
2020-09-25,Chennai Super Kings,Delhi Capitals,Delhi Capitals,131,7,5.667,7.2,13,0.375,175,3,0,10.2,0.283,175,3,6.0,10.2,22,0.283,131,7,2,7.2,0.375
2020-09-26,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,145,3,8.667,10.667,18,0.315,142,4,1,8.6,0.3,142,4,6.667,8.6,12,0.3,145,3,2,10.667,0.315
2020-09-27,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,223,2,10.0,10.2,31,0.242,226,6,1,19.111,0.333,226,6,11.5,19.111,32,0.333,223,2,0,10.2,0.242
2020-09-29,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,147,7,5.667,8.6,14,0.367,162,4,0,9.0,0.242,162,4,6.333,9.0,15,0.242,147,7,1,8.6,0.367
2020-09-30,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,174,6,7.0,10.8,20,0.358,137,9,2,9.4,0.425,137,9,6.5,9.4,12,0.425,174,6,1,10.8,0.358
2020-10-01,Kings XI Punjab,Mumbai Indians,Mumbai Indians,143,8,6.833,6.8,13,0.342,191,4,2,17.8,0.333,191,4,6.833,17.8,27,0.333,143,8,2,6.8,0.342
2020-10-02,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,157,5,6.0,15.6,19,0.408,164,5,1,12.8,0.358,164,5,7.0,12.8,21,0.358,157,5,3,15.6,0.408
2020-10-03,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,228,4,9.5,15.4,32,0.192,210,8,1,14.6,0.292,210,8,9.833,14.6,26,0.292,228,4,1,15.4,0.192
2020-10-03,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,154,6,6.333,11.0,17,0.333,158,2,1,9.6,0.304,158,2,8.333,9.6,19,0.304,154,6,3,11.0,0.333
2020-10-04,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,208,5,8.0,12.2,29,0.308,174,7,1,7.0,0.342,174,7,9.333,7.0,19,0.342,208,5,2,12.2,0.308
2020-10-04,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,181,0,10.0,11.625,26,0.283,178,4,0,9.6,0.292,178,4,7.667,9.6,20,0.292,181,0,0,11.625,0.283
2020-10-05,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,196,4,10.5,12.4,25,0.258,137,9,3,6.4,0.35,137,9,7.167,6.4,13,0.35,196,4,0,12.4,0.258
2020-10-06,Mumbai Indians,Rajasthan Royals,Mumbai Indians,193,4,9.5,13.6,26,0.342,136,10,3,7.263,0.413,136,10,5.167,7.263,17,0.413,193,4,1,13.6,0.342
2020-10-07,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,157,5,9.0,9.4,21,0.325,167,10,1,7.8,0.3,167,10,8.667,7.8,19,0.3,157,5,1,9.4,0.325
2020-10-08,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,132,10,7.5,3.273,16,0.416,201,6,0,8.2,0.317,201,6,9.667,8.2,24,0.317,132,10,2,3.273,0.416
2020-10-09,Delhi Capitals,Rajasthan Royals,Delhi Capitals,184,8,8.5,12.4,22,0.35,138,10,1,7.929,0.407,138,10,6.833,7.929,14,0.407,184,8,3,12.4,0.35
2020-10-10,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,162,5,7.833,9.0,18,0.267,164,6,2,12.6,0.367,164,6,4.167,12.6,20,0.367,162,5,0,9.0,0.267
2020-10-10,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,132,8,4.333,7.2,13,0.4,169,4,1,14.8,0.308,169,4,6.0,14.8,15,0.308,132,8,2,7.2,0.4
2020-10-11,Delhi Capitals,Mumbai Indians,Mumbai Indians,162,4,7.667,10.2,18,0.275,166,5,1,7.714,0.314,166,5,7.333,7.714,21,0.314,162,4,2,10.2,0.275
2020-10-11,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,163,5,6.0,14.276,18,0.303,158,4,1,12.4,0.35,158,4,4.333,12.4,15,0.35,163,5,3,14.276,0.303
2020-10-12,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,112,9,7.167,4.4,10,0.408,194,2,0,16.6,0.275,194,2,7.833,16.6,22,0.275,112,9,1,4.4,0.408
2020-10-13,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,167,6,7.333,10.2,21,0.367,147,8,2,9.2,0.342,147,8,6.667,9.2,15,0.342,167,6,2,10.2,0.367
2020-10-14,Delhi Capitals,Rajasthan Royals,Delhi Capitals,161,7,7.833,6.4,16,0.308,148,8,2,5.0,0.342,148,8,8.333,5.0,18,0.342,161,7,2,6.4,0.308
2020-10-15,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,177,2,9.333,10.2,20,0.358,171,6,1,9.8,0.25,171,6,9.5,9.8,16,0.25,177,2,0,10.2,0.358
2020-10-16,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,148,5,5.5,10.6,18,0.433,149,2,0,12.545,0.396,149,2,8.5,12.545,23,0.396,148,5,2,10.6,0.433
2020-10-17,Chennai Super Kings,Delhi Capitals,Delhi Capitals,179,4,6.5,13.4,23,0.35,185,5,2,11.586,0.261,185,5,6.833,11.586,24,0.261,179,4,1,13.4,0.35
2020-10-17,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,177,6,8.667,11.6,22,0.333,179,3,1,13.929,0.305,179,3,7.833,13.929,15,0.305,177,6,1,11.6,0.333
2020-10-19,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,125,5,7.167,7.2,13,0.4,126,3,3,7.2,0.429,126,3,5.167,7.2,14,0.429,125,5,2,7.2,0.4
2020-10-20,Delhi Capitals,Kings XI Punjab,Kings XI Punjab,164,5,8.833,9.4,19,0.283,167,5,3,6.5,0.342,167,5,9.5,6.5,21,0.342,164,5,1,9.4,0.283
2020-10-21,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,84,8,2.833,6.4,8,0.583,85,2,0,0.0,0.469,85,2,7.333,0.0,11,0.469,84,8,4,6.4,0.583
2020-10-22,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,154,6,7.833,9.8,16,0.342,156,2,2,12.0,0.404,156,2,9.667,12.0,21,0.404,154,6,1,9.8,0.342
2020-10-23,Chennai Super Kings,Mumbai Indians,Mumbai Indians,114,9,4.0,8.6,12,0.542,116,0,0,0.0,0.378,116,0,8.667,0.0,18,0.378,114,9,5,8.6,0.542
2020-10-24,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,135,9,6.0,5.0,14,0.4,194,6,2,10.4,0.35,194,6,6.0,10.4,30,0.35,135,9,2,5.0,0.4
2020-10-24,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,126,7,7.833,7.6,9,0.383,114,10,0,3.517,0.487,114,10,8.667,3.517,14,0.487,126,7,1,7.6,0.383
2020-10-25,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,150,2,8.0,6.273,19,0.357,145,6,1,8.8,0.3,145,6,7.667,8.8,13,0.3,150,2,1,6.273,0.357
2020-10-25,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,195,5,9.833,15.8,26,0.325,196,2,2,11.7,0.282,196,2,9.167,11.7,28,0.282,195,5,1,15.8,0.325
2020-10-26,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,150,2,6.0,9.652,21,0.407,149,9,3,7.0,0.458,149,9,9.0,7.0,20,0.458,150,2,0,9.652,0.407
2020-10-27,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,131,10,9.0,8.75,16,0.43,219,2,0,8.8,0.242,219,2,12.833,8.8,30,0.242,131,10,2,8.75,0.43
2020-10-28,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,166,5,7.5,11.76,22,0.4,164,6,0,7.0,0.392,164,6,9.0,7.0,24,0.392,166,5,1,11.76,0.4
2020-10-29,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,178,4,7.333,11.4,22,0.317,172,5,0,13.2,0.342,172,5,8.0,13.2,25,0.342,178,4,0,11.4,0.317
2020-10-30,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,185,4,8.833,12.4,23,0.383,186,3,1,16.0,0.286,186,3,11.0,16.0,27,0.286,185,4,1,12.4,0.383
